"code","name"
"613450084213","DOCTORADO en Industrias Culturales y de la Comunicación"
"613450084218","DOCTORADO en Patrimonio Cultural: Identificación, Análisis y Gestión"
"613800061212","DOCTORADO en El Derecho de la Comunicación en la Sociedad Actual"
"613800065201","DOCTORADO en derecho"
"613800065202","DOCTORADO en Abogacía y Práctica Jurídica"
"613800065203","DOCTORADO en Actualización en Derecho del Comercio Transnacional"
"613800065204","DOCTORADO en Administraciones, Instituciones Públicas y Estudios Internacionales"
"613800065205","DOCTORADO en Asesoría Jurídica de Empresas y Tráfico Inmobiliario"
"613800065207","DOCTORADO en Ciencia Penal y Criminología"
"613800065208","DOCTORADO en Ciencias Jurídicas"
"613800065209","DOCTORADO en Ciencias Jurídicas y Derecho Canónico"
"613800065210","DOCTORADO en Ciencias Jurídicas y Empresariales"
"613800065211","DOCTORADO en Ciencias Jurídicas y Políticas"
"613800065212","DOCTORADO en Ciencias Sociales y Jurídicas"
"613800065216","DOCTORADO en Cuestiones Actuales del Derecho Español e Internacional"
"613800065217","DOCTORADO en Derecho Administrativo"
"613800065218","DOCTORADO en Derecho Ambiental y de la Sostenibilidad"
"613800065219","DOCTORADO en Derecho Autonómico y Local"
"613800065220","DOCTORADO en Derecho Concursal"
"613800065221","DOCTORADO en Derecho Constitucional"
"613800065222","DOCTORADO en Derecho de la Empresa"
"613800065223","DOCTORADO en Derecho de la Sociedad Global: Desarrollo Económico, Riesgo e Integración Social"
"613800065224","DOCTORADO en Derecho de las Nuevas Tecnologías"
"613800065225","DOCTORADO en Derecho Empresarial"
"613800065226","DOCTORADO en Derecho Internacional y Relaciones Internacionales"
"613800065227","DOCTORADO en Derecho Mercantil y de los Negocios"
"613800065228","DOCTORADO en Derecho Parlamentario, Elecciones y Estudios Legislativos"
"613800065229","DOCTORADO en Derecho Penal y Criminología"
"613800065230","DOCTORADO en Derecho Penal y Procesal"
"613800065231","DOCTORADO en Derecho Privado"
"613800065232","DOCTORADO en Derecho Privado Patrimonial"
"613800065233","DOCTORADO en Derecho Privado: Perspectiva Autonómica, Estatal y Europea"
"613800065234","DOCTORADO en Derecho Público"
"613800065235","DOCTORADO en Derecho Público Español y Europeo"
"613800065236","DOCTORADO en Derecho Público Global"
"613800065237","DOCTORADO en Derecho Público y Filosofía Juridicopolítica"
"613800065238","DOCTORADO en Derecho y Ciencia Política"
"613800065239","DOCTORADO en Derecho y Ciencias Políticas"
"613800065240","DOCTORADO en Derecho y Ciencias Políticas y de la Administración"
"613800065241","DOCTORADO en Derecho y Ciencias Sociales"
"613800065242","DOCTORADO en Derechos Fundamentales"
"613800065243","DOCTORADO en Derechos Fundamentales y Libertades Públicas"
"613800065244","DOCTORADO en Derechos Fundamentales y Poderes Públicos"
"613800065245","DOCTORADO en El Derecho del Trabajo y de la Seguridad Social a través de la Jurisprudencia"
"613800065246","DOCTORADO en Estado de Derecho: Cuestiones Actuales y Régimen de Responsabilidades"
"613800065247","DOCTORADO en Estudios Jurídicos"
"613800065248","DOCTORADO en Estudios Jurídicos"
"613800065249","DOCTORADO en Estudios Jurídicos Avanzados"
"613800065250","DOCTORADO en Estudios Jurídicos, Ciencia Política y Criminología"
"613800065251","DOCTORADO en Estudios Jurídicos, Ciencia Política y de la Administración Pública"
"613800065252","DOCTORADO en Estudios Superiores de Derecho"
"613800065253","DOCTORADO en Estudios Superiores de Derecho Público y Privado"
"613800065254","DOCTORADO en Fiscalidad Internacional y Comunitaria"
"613800065255","DOCTORADO en Fundamentos Clásicos del Derecho Patrimonial en Derecho Romano y Derecho Vigente"
"613800065256","DOCTORADO en Fundamentos del Derecho, Derecho Económico y Derecho de la Empresa"
"613800065257","DOCTORADO en Gestión y Transferencia del Conocimiento en las Organizaciones"
"613800065258","DOCTORADO en Globalización, Mercados Integrados y Nuevas Tecnologías"
"613800065259","DOCTORADO en Investigación sobre Derecho de Empresa"
"613800065260","DOCTORADO en Medio Ambiente: Dimensiones Humanas y Socioeconómicas"
"613800065262","DOCTORADO en Ordenación Jurídica del Mercado"
"613800065264","DOCTORADO en Sistemas de Justicia Penal"
"613800065265","DOCTORADO en Sociales y Jurídicas"
"613800065266","DOCTORADO en Sociedad Democrática, Estado y Derecho"
"613800065267","DOCTORADO en Derecho de la Cultura"
"613800065268","DOCTORADO en Derecho de Seguros y otros Aspectos Actuales del Tráfico"
"613800065269","DOCTORADO en Derecho Penal y Política Criminal"
"613800065270","DOCTORADO en Derecho, Empresa y Justicia"
"613800065271","DOCTORADO en Derecho Penal"
"613800065272","DOCTORADO en Ciencias Jurídicas y  Sociales"
"613800065273","DOCTORADO en Derecho: Protección Jurídica y Cohesión Social"
"613800065274","DOCTORADO en Derecho Administrativo Iberoamericano"
"613800065275","DOCTORADO en Responsabilidad Jurídica. Estudio Multidisciplinar"
"613800065276","DOCTORADO en Derecho, Gobierno y Políticas Públicas"
"613800092103","DOCTORADO en derecho canónico"
"613800092104","DOCTORADO en derecho canónico oriental"
"614200052104","DOCTORADO en Avances en Ciencias Experimentales y de la Salud"
"614200052131","DOCTORADO en Ciencias Experimentales"
"614200052154","DOCTORADO en Biogeociencias"
"614200053119","DOCTORADO en Metodología y Aplicaciones en Ciencias de la Vida"
"614210041211","DOCTORADO en Biomedicina"
"614210041212","DOCTORADO en Biomedicina Experimental"
"614210041214","DOCTORADO en Biomedicina y Biotecnología"
"614210042104","DOCTORADO en Biología de Peces: Aspectos Básicos y Aplicados"
"614210052101","DOCTORADO en biología"
"614210052102","DOCTORADO en Anatomía, Biología Celular y Zoología"
"614210052103","DOCTORADO en Avances en Biología Microbiana y Parasitaria"
"614210052105","DOCTORADO en Biociencias"
"614210052113","DOCTORADO en Biofísica"
"614210052115","DOCTORADO en Biología Agraria y Acuicultura"
"614210052116","DOCTORADO en Biología Animal"
"614210052117","DOCTORADO en Biología Celular"
"614210052118","DOCTORADO en Biología Celular y Molecular"
"614210052119","DOCTORADO en Biología de las Plantas"
"614210052120","DOCTORADO en Biología de Sistemas"
"614210052121","DOCTORADO en Biología Experimental y Aplicada"
"614210052122","DOCTORADO en Biología Funcional y Molecular"
"614210052123","DOCTORADO en Biología Fundamental y de Sistemas"
"614210052124","DOCTORADO en Biología Molecular y Biomedicina"
"614210052125","DOCTORADO en Biología Molecular y Biotecnología"
"614210052126","DOCTORADO en Biología Molecular y Celular"
"614210052127","DOCTORADO en Biología Vegetal"
"614210052128","DOCTORADO en Biología y Biotecnología Vegetal"
"614210052130","DOCTORADO en Biología y Medio Ambiente"
"614210052133","DOCTORADO en Fundamentos Celulares y Moleculares de los Seres Vivos"
"614210052134","DOCTORADO en Genética"
"614210052135","DOCTORADO en Genética y Evolución"
"614210052137","DOCTORADO en Investigación Básica y Aplicada en Recursos Cinegéticos"
"614210052138","DOCTORADO en Metodología de Investigación en Biología Fundamental y Biomedicina"
"614210052139","DOCTORADO en Microbiología"
"614210052140","DOCTORADO en Microbiología Ambiental y Biotecnología"
"614210052141","DOCTORADO en Microbiología y Parasitología"
"614210052143","DOCTORADO en Simulación de Procesos Moleculares"
"614210052144","DOCTORADO en Genética y Biología Celular"
"614210052145","DOCTORADO en Inmunología, Microbiología y Parasitología"
"614210052146","DOCTORADO en Microbiología Ambiental y Biomédica"
"614210052148","DOCTORADO en Biología y Tecnología de la Salud Reproductiva"
"614210052149","DOCTORADO en Biología Integrada"
"614210052150","DOCTORADO en Biología Molecular, Biomedicina e Investigación Clínica"
"614210052151","DOCTORADO en Biología Funcional y Biotecnología"
"614210052152","DOCTORADO en Biología Funcional y Genómica"
"614210052153","DOCTORADO en Microbiología y Genética Molecular"
"614210053101","DOCTORADO en bioquímica"
"614210053102","DOCTORADO en Biotecnología"
"614210053103","DOCTORADO en Agrobiotecnología"
"614210053104","DOCTORADO en Bioingeniería"
"614210053105","DOCTORADO en Bioquímica y Biología Molecular"
"614210053106","DOCTORADO en Bioquímica y Biología Molecular y Genética"
"614210053107","DOCTORADO en Bioquímica y Biomedicina"
"614210053108","DOCTORADO en Bioquímica, Biología Molecular y Biomedicina"
"614210053109","DOCTORADO en Bioquímica, Biología Molecular, Biomedicina y Biotecnología (Biociencias Moleculares)"
"614210053110","DOCTORADO en Biotecnología Avanzada"
"614210053111","DOCTORADO en Biotecnología y Biomedicina"
"614210053112","DOCTORADO en Biotecnología y Bioprocesos Industriales Aplicados a la Agroalimentación, Medioambiente y Salud (ByBIAMAS)"
"614210053113","DOCTORADO en Biotecnología y Calidad"
"614210053114","DOCTORADO en Biotecnología y Recursos Genéticos de Plantas y Microorganismos Asociados"
"614210053115","DOCTORADO en Biotecnología y Tecnología Química"
"614210053116","DOCTORADO en Biotecnología, Genética y Biología Celular"
"614210053117","DOCTORADO en Ciencias de la Salud y del Comportamiento"
"614210053118","DOCTORADO en Ingeniería Biotecnológica"
"614210053120","DOCTORADO en Biotecnología y Bioprocesos Industriales Aplicados a la Agroalimentación y Medio Ambiente"
"614210053121","DOCTORADO en Biociencias Moleculares"
"614210076109","DOCTORADO en Biotecnología Agraria Ambiental"
"614210076110","DOCTORADO en Biotecnología Agrícola"
"614220052201","DOCTORADO en Ciencias Ambientales"
"614220052206","DOCTORADO en Biodiversidad, Funcionamiento y Gestión de Ecosistemas"
"614220052208","DOCTORADO en Ciencia y Tecnología Ambientales"
"614220052212","DOCTORADO en Ciencias Sociales Aplicadas al Medio Ambiente"
"614220052219","DOCTORADO en Disciplinas y Estudios Ambientales"
"614220052220","DOCTORADO en Ecología"
"614220052221","DOCTORADO en Ecología Funcional y Aplicada"
"614220052222","DOCTORADO en Ecología Fundamental y Aplicada"
"614220052223","DOCTORADO en Ecología Terrestre"
"614220052224","DOCTORADO en Ecología Tropical"
"614220052225","DOCTORADO en Ecología. Conservación y Restauración de Ecosistemas"
"614220052226","DOCTORADO en Ecosistemas Terrestres, Uso Sostenible e Implicaciones Ambientales"
"614220052227","DOCTORADO en Estudios Medioambientales"
"614220052232","DOCTORADO en Medio Ambiente"
"614220052233","DOCTORADO en Medio Ambiente y Recursos Marinos"
"614220052234","DOCTORADO en Medio Ambiente y Recursos Naturales"
"614220052246","DOCTORADO en Biodiversidad y Ecosistemas"
"614220052248","DOCTORADO en Diversidad Biológica y Medio Ambiente"
"614220052249","DOCTORADO en Medio Ambiente y Sociedad"
"614220052304","DOCTORADO en Ecología Marina"
"614400053508","DOCTORADO en Ciencias"
"614400075115","DOCTORADO en Física de Nanoestructuras y Materiales Avanzados"
"614400075142","DOCTORADO en Nanociencia y Nanotecnología"
"614400075143","DOCTORADO en Nanociencias"
"614410041240","DOCTORADO en Física Médica"
"614410053301","DOCTORADO en física"
"614410053302","DOCTORADO en Astrofísica"
"614410053303","DOCTORADO en Ciencia y Tecnología de Materiales"
"614410053304","DOCTORADO en Ciencia y Tecnología Nuclear"
"614410053305","DOCTORADO en Ciencia, Tecnología y Observación Espacial"
"614410053307","DOCTORADO en Ciencias Físicas"
"614410053308","DOCTORADO en Física Aplicada"
"614410053310","DOCTORADO en Física de la Luz y la Materia"
"614410053311","DOCTORADO en Física de la Materia Condensada y Nanotecnología"
"614410053312","DOCTORADO en Física de Procesos Energéticos"
"614410053313","DOCTORADO en Física de Sistemas Complejos"
"614410053314","DOCTORADO en Física e Ingeniería"
"614410053315","DOCTORADO en Física Fundamental y Aplicada"
"614410053316","DOCTORADO en Física Fundamental y Matemáticas"
"614410053317","DOCTORADO en Física Matemática y Computacional"
"614410053318","DOCTORADO en Física Nuclear"
"614410053319","DOCTORADO en Física Nuclear y de Partículas"
"614410053320","DOCTORADO en Física Teórica"
"614410053321","DOCTORADO en Física y Ciencias del Espacio"
"614410053322","DOCTORADO en Física y Matemáticas"
"614410053323","DOCTORADO en Física y Matemáticas (FISYMAT)"
"614410053324","DOCTORADO en Física y Tecnología de los Láseres"
"614410053325","DOCTORADO en Física y Tecnología de Materiales"
"614410053326","DOCTORADO en Física, Química y Materiales"
"614410053327","DOCTORADO en Física: Estructura de la Materia"
"614410053328","DOCTORADO en Fotónica"
"614410053329","DOCTORADO en Fotónica y Tecnologías del Láser"
"614410053330","DOCTORADO en Ingeniería Óptica"
"614410053331","DOCTORADO en Modelización y Física de Sistemas Complejos"
"614410053335","DOCTORADO en Plasmas y Fusión Nuclear"
"614410053336","DOCTORADO en Sistemas Complejos"
"614410053337","DOCTORADO en Tecnología Láser"
"614410053340","DOCTORADO en Ciencia y Tecnología Cuánticas"
"614410053341","DOCTORADO en Ciencias y Tecnologías Físicas"
"614410053343","DOCTORADO en Física Aplicada y Tecnología"
"614410053344","DOCTORADO en Láser, Fotónica y Visión"
"614410073419","DOCTORADO en Ingeniería Acústica"
"614410073610","DOCTORADO en Láseres y Aplicaciones en Química (Quimilaser)"
"614410073611","DOCTORADO en Láseres y Espectroscopia Avanzada en Química"
"614420053501","DOCTORADO en química"
"614420053503","DOCTORADO en Ciencia Analítica en Química"
"614420053504","DOCTORADO en Ciencia y Tecnología de Coloides e Interfases"
"614420053505","DOCTORADO en Ciencia y Tecnología de Polímeros"
"614420053506","DOCTORADO en Ciencia y Tecnología Química"
"614420053507","DOCTORADO en Ciencia y Tecnología Química Analítica"
"614420053509","DOCTORADO en Ciencias Químicas"
"614420053510","DOCTORADO en Ciencia y Tecnología Químicas"
"614420053511","DOCTORADO en Ciencias y Tecnologías Químicas"
"614420053512","DOCTORADO en Electroquímica: Ciencia y Tecnología"
"614420053513","DOCTORADO en Polímeros y Biopolímeros"
"614420053514","DOCTORADO en Química Agrícola"
"614420053515","DOCTORADO en Química Ambiental y Fundamental"
"614420053516","DOCTORADO en Química Analítica Aplicada. Contaminación y Medio Ambiente"
"614420053517","DOCTORADO en Química Analítica del Medio Ambiente y la Polución"
"614420053518","DOCTORADO en Química Aplicada"
"614420053519","DOCTORADO en Química Avanzada"
"614420053520","DOCTORADO en Química Avanzada. Preparación y Caracterización de Materiales"
"614420053521","DOCTORADO en Química Fina"
"614420053522","DOCTORADO en Química Física"
"614420053523","DOCTORADO en Química Física y Analítica"
"614420053524","DOCTORADO en Química Inorgánica"
"614420053525","DOCTORADO en Química Inorgánica Molecular"
"614420053526","DOCTORADO en Química Médica"
"614420053527","DOCTORADO en Química Orgánica"
"614420053528","DOCTORADO en Química Orgánica Experimental e Industrial"
"614420053529","DOCTORADO en Química Teórica y Computacional"
"614420053530","DOCTORADO en Química Teórica y Modelización Computacional"
"614420053531","DOCTORADO en Química: Ciencia Interdisciplinar"
"614420053534","DOCTORADO en Técnicas instrumentales en Química"
"614420053537","DOCTORADO en Tecnología Química"
"614420053539","DOCTORADO en Química Básica y Aplicada"
"614420053541","DOCTORADO en Biomoléculas"
"614430052301","DOCTORADO en ciencias del mar"
"614430052305","DOCTORADO en Gestión Costera"
"614430052306","DOCTORADO en Gestión de Agua y Costa"
"614430052309","DOCTORADO en Medio Marino: Ciencia y Desarrollo sostenible"
"614430052310","DOCTORADO en Oceanografía"
"614430052312","DOCTORADO en Gestión Marina y Costera"
"614430052313","DOCTORADO en Ciencias Marinas, Tecnología y Gestión"
"614430052314","DOCTORADO en Ciencias y Tecnologías Marinas"
"614430052401","DOCTORADO en geología"
"614430052402","DOCTORADO en Cambio Global"
"614430052403","DOCTORADO en Ciencias de la Tierra"
"614430052404","DOCTORADO en Clima, Energía y Riesgo Ambiental"
"614430052405","DOCTORADO en Cristalografía y Cristalización"
"614430052406","DOCTORADO en Cuaternario y Prehistoria"
"614430052407","DOCTORADO en Cuaternario: Cambios Ambientales y Huella Humana"
"614430052408","DOCTORADO en Geofísica"
"614430052409","DOCTORADO en Geología Ambiental y Aplicada: Recursos y Riesgos Geológicos"
"614430052410","DOCTORADO en Geología y Gestión Ambiental de los Recursos Minerales"
"614430052411","DOCTORADO en Hidrología"
"614430052412","DOCTORADO en Hidrología y Gestión de los Recursos Hídricos"
"614430052413","DOCTORADO en Planificación y Gestión de Recursos Hídricos"
"614430052414","DOCTORADO en Recursos Geológicos y Geotecnia"
"614430053306","DOCTORADO en Ciencias del Clima: Meteorología, Oceanografía Física y Cambio Climático"
"614430053342","DOCTORADO en Cambio Climático"
"614430072213","DOCTORADO en Ingeniería del Agua"
"614430072214","DOCTORADO en Ingeniería del Agua y del Terreno"
"614430072215","DOCTORADO en Ingeniería del Agua y Medioambiental"
"614430076401","DOCTORADO en Ingeniería Geológica"
"614430076402","DOCTORADO en Dinámica de Flujos Biogeoquímicos y sus Aplicaciones"
"614430076403","DOCTORADO en Geología e Ingeniería Geológica"
"614430076404","DOCTORADO en Hidráulica ambiental"
"614430076405","DOCTORADO en Ingeniería Sísmica y Dinámica Estructural"
"614430076406","DOCTORADO en Ingeniería Sísmica: Dinámica de Suelos y Estructuras"
"614430076407","DOCTORADO en Mecánica de Medios Continuos, Teoría de Estructuras e Ingeniería del Terreno"
"614600053204","DOCTORADO en Estadística e Investigación Operativa"
"614600053416","DOCTORADO en Técnicas Modernas para la Toma de Decisiones: Fundamentos y Aplicaciones"
"614610053401","DOCTORADO en matemáticas"
"614610053402","DOCTORADO en Ingeniería Matemática"
"614610053403","DOCTORADO en Iniciación a la Investigación en Matemáticas"
"614610053404","DOCTORADO en Investigación Matemática"
"614610053405","DOCTORADO en Matemática Aplicada"
"614610053406","DOCTORADO en Matemática Avanzada y Profesional"
"614610053407","DOCTORADO en Matemática Computacional"
"614610053408","DOCTORADO en Matemática Discreta"
"614610053409","DOCTORADO en Matemáticas Avanzadas"
"614610053410","DOCTORADO en Matemáticas y Aplicaciones Científico-Técnicas"
"614610053411","DOCTORADO en Matemáticas y Computación"
"614610053412","DOCTORADO en Matemáticas y Estadística"
"614610053414","DOCTORADO en Métodos Matemáticos y Simulación Numérica en Ingeniería y Ciencias Aplicadas"
"614610053415","DOCTORADO en Métodos Matemáticos y sus Aplicaciones"
"614610053418","DOCTORADO en Ingeniería Matemática, Estadística e Investigación Operativa"
"614620053201","DOCTORADO en ciencias y técnicas estadísticas"
"614620053202","DOCTORADO en Estadística"
"614620053203","DOCTORADO en Estadística Bayesiana y Análisis de Decisiones"
"614620053205","DOCTORADO en Estadística Multivariante Aplicada"
"614620053206","DOCTORADO en Estadística y Optimización"
"614620053413","DOCTORADO en Métodos Estadístico/Matemáticos y Computacionales para el Tratamiento de la Información"
"614620053417","DOCTORADO en Estadística Matemática y Aplicada"
"614620063143","DOCTORADO en Formación en la Investigación Universitaria"
"614620063166","DOCTORADO en Investigación y Desarrollo"
"614620064201","DOCTORADO en ciencias actuariales y financieras"
"614620066109","DOCTORADO en Diseños y Aplicaciones en Psicología y Salud"
"614810053309","DOCTORADO en Física Computacional y Aplicada"
"614810075102","DOCTORADO en Ingeniería en Informática"
"614810075103","DOCTORADO en Aplicaciones de la Informática"
"614810075104","DOCTORADO en Aplicaciones y Problemas Interdisciplinares de las Tecnologías de la Información y las Comunicaciones"
"614810075105","DOCTORADO en Arquitectura de Computadores"
"614810075106","DOCTORADO en Ciencia y Tecnología Informática"
"614810075107","DOCTORADO en Ciencias de la Computación y Tecnología Informática"
"614810075108","DOCTORADO en Ciencias, Tecnología y Computación"
"614810075109","DOCTORADO en Computación"
"614810075110","DOCTORADO en Computación Avanzada para Ciencias e Ingenierías"
"614810075111","DOCTORADO en Computación Científica y Aplicada"
"614810075112","DOCTORADO en Desarrollo de Sistemas de Software"
"614810075116","DOCTORADO en Informática"
"614810075117","DOCTORADO en Informática Avanzada"
"614810075118","DOCTORADO en Informática Industrial"
"614810075119","DOCTORADO en Informática Interactiva y Multimedia"
"614810075121","DOCTORADO en Informática y Matemáticas aplicadas en Ciencias e Ingeniería"
"614810075122","DOCTORADO en Ingeniería de Computadores y Redes"
"614810075123","DOCTORADO en Ingeniería de la Computación y de la Producción Industrial"
"614810075124","DOCTORADO en Ingeniería de la Información y del Conocimiento"
"614810075125","DOCTORADO en Ingeniería de Lenguaje y Sistemas Informáticos"
"614810075126","DOCTORADO en Ingeniería de Seguridad en la Información"
"614810075127","DOCTORADO en Ingeniería de Sistemas de Información"
"614810075128","DOCTORADO en Ingeniería de Sistemas e Informática"
"614810075129","DOCTORADO en Ingeniería del Software e Inteligencia Artificial"
"614810075130","DOCTORADO en Ingeniería Informática Aplicada a la Industria, a la Ingeniería del Software y a los Sistemas y Tecnologías de la Información"
"614810075131","DOCTORADO en Ingeniería Informática y de Telecomunicación"
"614810075132","DOCTORADO en Ingeniería Informática y Telecomunicación"
"614810075133","DOCTORADO en Ingeniería Web"
"614810075134","DOCTORADO en Ingeniería y Tecnología del Software"
"614810075135","DOCTORADO en Ingeniería y Tecnologías de la Información"
"614810075136","DOCTORADO en Inteligencia Artificial"
"614810075137","DOCTORADO en Inteligencia Artificial y Sistemas Informáticos"
"614810075138","DOCTORADO en Investigación en Tecnologías de la Información"
"614810075139","DOCTORADO en Lógica, Computación e Inteligencia Artificial"
"614810075147","DOCTORADO en Sistemas Hardware y Software Avanzados"
"614810075148","DOCTORADO en Sistemas Informáticos Avanzados"
"614810075151","DOCTORADO en Sistemas Software Inteligentes y Adaptables"
"614810075152","DOCTORADO en Software y Sistemas"
"614810075153","DOCTORADO en Tecnología Digitales y de la Información"
"614810075154","DOCTORADO en Tecnologías de la Información Aplicadas"
"614810075155","DOCTORADO en Tecnologías de la Información y Sistemas Informáticos"
"614810075156","DOCTORADO en Tecnologías de la Sociedad de la Información"
"614810075157","DOCTORADO en Tecnologías Informáticas"
"614810075158","DOCTORADO en Tecnologías Informáticas Avanzadas"
"614810075159","DOCTORADO en Tecnologías Informáticas y Comunicaciones"
"614810075160","DOCTORADO en Tecnologías y Servicios de la Sociedad de la Información"
"614810075162","DOCTORADO en Computación de Altas Prestaciones"
"614810075163","DOCTORADO en Sistemas Inteligentes"
"614810075165","DOCTORADO en Computación Avanzada, Energía y Plasmas"
"614810075166","DOCTORADO en Ingeniería para la Sociedad de la Información y Desarrollo Sostenible"
"614820052114","DOCTORADO en Bioinformática"
"615000073443","DOCTORADO en Ingeniería Multidisciplinar"
"615000073469","DOCTORADO en Modelado de Sistemas de Ingeniería"
"615000073474","DOCTORADO en Técnicas de Gestión Industriales Avanzadas"
"615000073475","DOCTORADO en Tecnología"
"615000073478","DOCTORADO en Tecnologías Industriales"
"615000073479","DOCTORADO en Tecnologías Industriales y Desarrollo Sostenible"
"615000073480","DOCTORADO en Tecnologías Industriales, Materiales y Edificación (Time)"
"615200073401","DOCTORADO en Ingeniería Industrial"
"615200073403","DOCTORADO en Ciencias Experimentales y Tecnologías"
"615200073404","DOCTORADO en Control de Procesos, Electrónica Industrial e Ingeniería Eléctrica"
"615200073405","DOCTORADO en Dirección de Proyectos - Euro MPM"
"615200073418","DOCTORADO en Ingeniería"
"615200073422","DOCTORADO en Ingeniería Aplicada"
"615200073423","DOCTORADO en Ingeniería Avanzada de Fabricación"
"615200073426","DOCTORADO en Ingeniería de Control de Procesos"
"615200073427","DOCTORADO en Ingeniería de Fabricación"
"615200073429","DOCTORADO en Ingeniería de Producción"
"615200073432","DOCTORADO en Ingeniería Eléctrica y Electrónica"
"615200073433","DOCTORADO en Ingeniería Eléctrica, Electrónica y Automática"
"615200073434","DOCTORADO en Ingeniería Eléctrica, Matemáticas y Computación"
"615200073438","DOCTORADO en Ingeniería Industrial Computacional"
"615200073449","DOCTORADO en Ingeniería y Producción Industrial"
"615200073450","DOCTORADO en Ingeniería y Tecnología Industrial"
"615200073451","DOCTORADO en Ingeniería y Tecnologías"
"615200073452","DOCTORADO en Ingeniería y Tecnologías Avanzadas"
"615200073453","DOCTORADO en Ingenierías"
"615200073455","DOCTORADO en Innovación en Ingeniería de Producto y Procesos Industriales"
"615200073457","DOCTORADO en Investigación en Ingeniería"
"615200073460","DOCTORADO en Investigación en Técnicas y Procesos Industriales"
"615200073461","DOCTORADO en Investigación en Tecnologías Industriales"
"615200073462","DOCTORADO en Investigación en Tecnologías y Procesos Avanzados en la Industria"
"615200073463","DOCTORADO en Investigación, Desarrollo e Innovación Industrial"
"615200073477","DOCTORADO en Tecnologías Avanzadas de Producción"
"615200073482","DOCTORADO en Ingeniería Eléctrica, Electrónica y Control Industrial"
"615200073483","DOCTORADO en Ingeniería Mecánica y Energía Eléctrica"
"615200073484","DOCTORADO en Ingeniería Mecánica y Eficiencia Energética"
"615200073485","DOCTORADO en Fabricación, Materiales e Ingeniería Ambiental"
"615200073488","DOCTORADO en Producción y Computación"
"615210073101","DOCTORADO en Ingeniería de Materiales"
"615210073102","DOCTORADO en Ciencia de los Materiales"
"615210073103","DOCTORADO en Ciencia de Materiales"
"615210073104","DOCTORADO en Ciencia e Ingeniería de los Materiales"
"615210073105","DOCTORADO en Ciencia e Ingeniería de Materiales"
"615210073106","DOCTORADO en Ciencia y Tecnología de los Materiales"
"615210073107","DOCTORADO en Ciencia y Tecnología de Nuevos Materiales"
"615210073108","DOCTORADO en Ciencias de Materiales"
"615210073109","DOCTORADO en Ingeniería de los Materiales"
"615210073110","DOCTORADO en Ingeniería de Materiales Avanzados"
"615210073111","DOCTORADO en Ingeniería de Materiales y Fabricación"
"615210073112","DOCTORADO en Materiales Avanzados y Nanotecnologías"
"615210073113","DOCTORADO en Nanociencia y Tecnologías de Materiales"
"615210073114","DOCTORADO en Ingeniería de Materiales y Energías Sostenibles"
"615210073301","DOCTORADO en Diseño Avanzado en Ingeniería Mecánica"
"615210073302","DOCTORADO en Diseño Industrial"
"615210073303","DOCTORADO en Diseño, Construcción y Fabricación en Ingeniería"
"615210073304","DOCTORADO en Diseño, Fabricación y Gestión de Proyectos Industriales"
"615210073305","DOCTORADO en Ingeniería de Diseño y Fabricación"
"615210073306","DOCTORADO en Tecnologías Avanzadas de Diseño"
"615210073439","DOCTORADO en Ingeniería Mecánica"
"615210073440","DOCTORADO en Ingeniería Mecánica Aplicada y Computacional"
"615210073441","DOCTORADO en Ingeniería Mecánica y de Organización Industrial"
"615210073442","DOCTORADO en Ingeniería Mecánica, Fluidos y Aeronáutica"
"615210073466","DOCTORADO en Mecánica Computacional"
"615210073467","DOCTORADO en Mecánica de Fluidos"
"615210073472","DOCTORADO en Sistemas Mecánicos"
"615220072139","DOCTORADO en Tecnologías de Climatización y Eficiencia Energética en Edificios"
"615220073406","DOCTORADO en Energía Eléctrica"
"615220073407","DOCTORADO en Energía Solar Fotovoltaica"
"615220073408","DOCTORADO en Energía Solar y Fotovoltaica"
"615220073409","DOCTORADO en Energía y Combustibles para el Futuro"
"615220073410","DOCTORADO en Energía: Generación, Gestión y Uso Eficiente"
"615220073411","DOCTORADO en Energías Renovables"
"615220073412","DOCTORADO en Energías Renovables y Eficiencia Energética"
"615220073413","DOCTORADO en Energías Renovables y Sostenibilidad Energética"
"615220073414","DOCTORADO en Energías Renovables, Pilas de Combustible e Hidrógeno"
"615220073415","DOCTORADO en Energías Renovables: Generación Eléctrica"
"615220073416","DOCTORADO en Energías y Combustibles para el Futuro"
"615220073417","DOCTORADO en Fotovoltaica y Microelectrónica"
"615220073431","DOCTORADO en Ingeniería Eléctrica"
"615220073435","DOCTORADO en Ingeniería Energética"
"615220073436","DOCTORADO en Ingeniería Energética y Fluidomecánica"
"615220073437","DOCTORADO en Ingeniería Energética, Climatización y Refrigeración"
"615220073444","DOCTORADO en Ingeniería Nuclear y de las Radiaciones"
"615220073445","DOCTORADO en Ingeniería Nuclear y de las Radiaciones Ionizantes"
"615220073446","DOCTORADO en Ingeniería Térmica"
"615220073456","DOCTORADO en Integración de las Energías Renovables en el Sistema Eléctrico"
"615220073459","DOCTORADO en Investigación en Ingeniería Termodinámica de Fluidos"
"615220073464","DOCTORADO en Materiales para el Almacenamiento y Conversión de Energía"
"615220073465","DOCTORADO en Materiales y Energía"
"615220073470","DOCTORADO en Sistemas de Energía Eléctrica"
"615220073471","DOCTORADO en Sistemas de Energía Térmica"
"615220073476","DOCTORADO en Tecnología e Instrumentación Nuclear"
